Subject,Course Number,Name,Credits
MATH,1040,Statistical Inference * (can be used to fulfill General Education Quantitative Literacy),4
MATH,1050,College Algebra * (can be used to fulfill General Education Quantitative Literacy),4
MATH,1060,Trigonometry * (can be used to fulfill General Education Quantitative Literacy),3
